payment_id,loan_id,payment_date,amount_due,amount_paid,payment_status,days_overdue
41498,30050,2026-03-21,720.19,542.93,Partial,44
41499,30050,2026-04-24,720.19,720.19,Paid,0
41500,30050,2026-05-20,720.19,0,Missed,15
41501,30051,2024-01-03,1068.3,1068.3,Paid,0
41502,30051,2024-02-01,1068.3,1068.3,Paid,0
41503,30051,2024-03-05,1068.3,1068.3,Paid,0
41504,30051,2024-04-02,1068.3,1068.3,Paid,0
41505,30051,2024-05-02,1068.3,1068.3,Paid,0
41506,30051,2024-06-03,1068.3,1068.3,Paid,0
41507,30051,2024-07-04,1068.3,1068.3,Paid,0
41508,30051,2024-08-01,1068.3,1068.3,Paid,0
41509,30051,2024-08-31,1068.3,1068.3,Paid,0
41510,30051,2024-10-02,1068.3,1068.3,Paid,0
41511,30051,2024-10-29,1068.3,1068.3,Paid,0
41512,30051,2024-11-29,1068.3,1068.3,Paid,0
41513,30051,2024-12-29,1068.3,1068.3,Paid,0
41514,30051,2025-01-29,1068.3,1068.3,Paid,0
41515,30051,2025-02-26,1068.3,1068.3,Paid,0
41516,30051,2025-03-27,1068.3,1068.3,Paid,0
41517,30051,2025-04-28,1068.3,1068.3,Paid,0
41518,30051,2025-05-25,1068.3,1068.3,Paid,0
41519,30051,2025-06-26,1068.3,1068.3,Paid,0
41520,30051,2025-07-27,1068.3,450.59,Partial,46
41521,30051,2025-08-28,1068.3,1068.3,Paid,0
41522,30051,2025-09-22,1068.3,1068.3,Paid,0
41523,30051,2025-10-24,1068.3,0,Missed,28
41524,30051,2025-11-26,1068.3,1068.3,Paid,0
41525,30051,2025-12-24,1068.3,1068.3,Paid,0
41526,30051,2026-01-25,1068.3,1068.3,Paid,0
41527,30051,2026-02-19,1068.3,1068.3,Paid,0
41528,30051,2026-03-21,1068.3,1068.3,Paid,0
41529,30051,2026-04-21,1068.3,1068.3,Paid,0
41530,30051,2026-05-22,1068.3,0,Missed,63
41531,30052,2024-01-06,3085.34,0,Missed,41
41532,30052,2024-02-05,3085.34,3085.34,Paid,0
41533,30052,2024-03-01,3085.34,3085.34,Paid,0
41534,30052,2024-04-04,3085.34,3085.34,Paid,0
41535,30052,2024-05-02,3085.34,0,Missed,45
41536,30052,2024-06-01,3085.34,3085.34,Paid,0
41537,30052,2024-07-03,3085.34,3085.34,Paid,0
41538,30052,2024-07-30,3085.34,3085.34,Paid,0
41539,30052,2024-09-01,3085.34,3085.34,Paid,0
41540,30052,2024-09-29,3085.34,3085.34,Paid,0
41541,30052,2024-10-28,3085.34,3085.34,Paid,0
41542,30052,2024-12-01,3085.34,3085.34,Paid,0
41543,30052,2024-12-27,3085.34,3085.34,Paid,0
41544,30052,2025-01-27,3085.34,3085.34,Paid,0
41545,30052,2025-02-25,3085.34,3085.34,Paid,0
41546,30052,2025-03-28,3085.34,3085.34,Paid,0
41547,30052,2025-04-28,3085.34,3085.34,Paid,0
41548,30052,2025-05-27,3085.34,3085.34,Paid,0
41549,30052,2025-06-26,3085.34,3085.34,Paid,0
41550,30052,2025-07-27,3085.34,1201.2,Partial,34
41551,30052,2025-08-24,3085.34,3085.34,Paid,0
41552,30052,2025-09-27,3085.34,3085.34,Paid,0
41553,30052,2025-10-25,3085.34,3085.34,Paid,0
41554,30052,2025-11-22,3085.34,3085.34,Paid,0
41555,30052,2025-12-22,3085.34,3085.34,Paid,0
41556,30052,2026-01-22,3085.34,3085.34,Paid,0
41557,30052,2026-02-22,3085.34,3085.34,Paid,0
41558,30052,2026-03-24,3085.34,3085.34,Paid,0
41559,30052,2026-04-22,3085.34,0,Missed,38
41560,30052,2026-05-23,3085.34,3085.34,Paid,0
41561,30053,2024-01-01,1893.56,1893.56,Paid,0
41562,30053,2024-02-01,1893.56,1893.56,Paid,0
41563,30053,2024-03-01,1893.56,1893.56,Paid,0
41564,30053,2024-04-02,1893.56,1893.56,Paid,0
41565,30053,2024-05-01,1893.56,1893.56,Paid,0
41566,30053,2024-06-01,1893.56,1893.56,Paid,0
41567,30053,2024-07-04,1893.56,1893.56,Paid,0
41568,30053,2024-08-02,1893.56,0,Missed,3
41569,30053,2024-09-01,1893.56,1893.56,Paid,0
41570,30053,2024-09-28,1893.56,1893.56,Paid,0
41571,30053,2024-10-27,1893.56,1893.56,Paid,0
41572,30053,2024-11-29,1893.56,1893.56,Paid,0
41573,30053,2024-12-28,1893.56,1893.56,Paid,0
41574,30053,2025-01-30,1893.56,0,Missed,10
41575,30053,2025-02-27,1893.56,1893.56,Paid,0
41576,30053,2025-03-26,1893.56,1893.56,Paid,0
41577,30053,2025-04-26,1893.56,1893.56,Paid,0
41578,30053,2025-05-28,1893.56,1893.56,Paid,0
41579,30053,2025-06-29,1893.56,1893.56,Paid,0
41580,30053,2025-07-29,1893.56,0,Missed,41
41581,30053,2025-08-28,1893.56,1893.56,Paid,0
41582,30053,2025-09-22,1893.56,1893.56,Paid,0
41583,30053,2025-10-25,1893.56,1893.56,Paid,0
41584,30053,2025-11-26,1893.56,0,Missed,61
41585,30053,2025-12-25,1893.56,1893.56,Paid,0
41586,30053,2026-01-20,1893.56,1893.56,Paid,0
41587,30053,2026-02-21,1893.56,1893.56,Paid,0
41588,30053,2026-03-21,1893.56,0,Missed,45
41589,30053,2026-04-24,1893.56,0,Missed,45
41590,30053,2026-05-20,1893.56,0,Missed,45
41591,30054,2024-01-02,10189.36,10189.36,Paid,0
41592,30054,2024-02-03,10189.36,10189.36,Paid,0
41593,30054,2024-03-02,10189.36,10189.36,Paid,0
41594,30054,2024-04-03,10189.36,10189.36,Paid,0
41595,30054,2024-05-05,10189.36,10189.36,Paid,0
41596,30054,2024-06-01,10189.36,10189.36,Paid,0
41597,30054,2024-07-02,10189.36,10189.36,Paid,0
41598,30054,2024-07-31,10189.36,5727.52,Partial,25
41599,30054,2024-09-02,10189.36,10189.36,Paid,0
41600,30054,2024-09-29,10189.36,10189.36,Paid,0
41601,30054,2024-10-30,10189.36,10189.36,Paid,0
41602,30054,2024-11-29,10189.36,10189.36,Paid,0
41603,30054,2024-12-30,10189.36,10189.36,Paid,0
41604,30054,2025-01-25,10189.36,10189.36,Paid,0
41605,30054,2025-02-26,10189.36,10189.36,Paid,0
41606,30054,2025-03-29,10189.36,10189.36,Paid,0
41607,30054,2025-04-25,10189.36,10189.36,Paid,0
41608,30054,2025-05-27,10189.36,0,Missed,46
41609,30054,2025-06-25,10189.36,10189.36,Paid,0
41610,30054,2025-07-29,10189.36,10189.36,Paid,0
41611,30054,2025-08-26,10189.36,10189.36,Paid,0
41612,30054,2025-09-27,10189.36,10189.36,Paid,0
41613,30054,2025-10-24,10189.36,10189.36,Paid,0
41614,30054,2025-11-21,10189.36,4957.8,Partial,12
41615,30054,2025-12-22,10189.36,10189.36,Paid,0
41616,30054,2026-01-22,10189.36,10189.36,Paid,0
41617,30054,2026-02-23,10189.36,10189.36,Paid,0
41618,30054,2026-03-25,10189.36,10189.36,Paid,0
41619,30054,2026-04-20,10189.36,5176.69,Partial,35
41620,30054,2026-05-23,10189.36,10189.36,Paid,0
41621,30055,2024-01-04,496.09,496.09,Paid,0
41622,30055,2024-02-04,496.09,496.09,Paid,0
41623,30055,2024-03-03,496.09,496.09,Paid,0
41624,30055,2024-03-31,496.09,496.09,Paid,0
41625,30055,2024-04-30,496.09,496.09,Paid,0
41626,30055,2024-06-04,496.09,496.09,Paid,0
41627,30055,2024-06-30,496.09,496.09,Paid,0
41628,30055,2024-07-29,496.09,496.09,Paid,0
41629,30055,2024-09-02,496.09,496.09,Paid,0
41630,30055,2024-10-01,496.09,496.09,Paid,0
41631,30055,2024-11-01,496.09,496.09,Paid,0
41632,30055,2024-11-28,496.09,496.09,Paid,0
41633,30055,2024-12-27,496.09,496.09,Paid,0
41634,30055,2025-01-25,496.09,496.09,Paid,0
41635,30055,2025-02-28,496.09,496.09,Paid,0
41636,30055,2025-03-31,496.09,496.09,Paid,0
41637,30055,2025-04-29,496.09,496.09,Paid,0
41638,30055,2025-05-28,496.09,496.09,Paid,0
41639,30055,2025-06-25,496.09,496.09,Paid,0
41640,30055,2025-07-27,496.09,496.09,Paid,0
41641,30055,2025-08-28,496.09,0,Missed,41
41642,30055,2025-09-27,496.09,496.09,Paid,0
41643,30055,2025-10-26,496.09,496.09,Paid,0
41644,30055,2025-11-25,496.09,496.09,Paid,0
41645,30055,2025-12-26,496.09,0,Missed,46
41646,30055,2026-01-23,496.09,496.09,Paid,0
41647,30055,2026-02-19,496.09,496.09,Paid,0
41648,30055,2026-03-21,496.09,496.09,Paid,0
41649,30055,2026-04-20,496.09,496.09,Paid,0
41650,30055,2026-05-21,496.09,496.09,Paid,0
41651,30056,2024-01-02,397.77,397.77,Paid,0
41652,30056,2024-02-01,397.77,397.77,Paid,0
41653,30056,2024-03-04,397.77,397.77,Paid,0
41654,30056,2024-04-04,397.77,397.77,Paid,0
41655,30056,2024-05-02,397.77,397.77,Paid,0
41656,30056,2024-05-31,397.77,397.77,Paid,0
41657,30056,2024-06-29,397.77,397.77,Paid,0
41658,30056,2024-07-30,397.77,397.77,Paid,0
41659,30056,2024-08-31,397.77,0,Missed,33
41660,30056,2024-09-27,397.77,397.77,Paid,0
41661,30056,2024-10-31,397.77,397.77,Paid,0
41662,30056,2024-11-28,397.77,397.77,Paid,0
41663,30056,2024-12-29,397.77,397.77,Paid,0
41664,30056,2025-01-25,397.77,397.77,Paid,0
41665,30056,2025-03-01,397.77,397.77,Paid,0
41666,30056,2025-03-29,397.77,397.77,Paid,0
41667,30056,2025-04-30,397.77,397.77,Paid,0
41668,30056,2025-05-30,397.77,397.77,Paid,0
41669,30056,2025-06-26,397.77,397.77,Paid,0
41670,30056,2025-07-27,397.77,397.77,Paid,0
41671,30056,2025-08-27,397.77,397.77,Paid,0
41672,30056,2025-09-27,397.77,286.63,Partial,17
41673,30056,2025-10-27,397.77,397.77,Paid,0
41674,30056,2025-11-21,397.77,397.77,Paid,0
41675,30056,2025-12-23,397.77,397.77,Paid,0
41676,30056,2026-01-22,397.77,179.11,Partial,33
41677,30056,2026-02-19,397.77,397.77,Paid,0
41678,30056,2026-03-26,397.77,397.77,Paid,0
41679,30056,2026-04-25,397.77,397.77,Paid,0
41680,30056,2026-05-21,397.77,397.77,Paid,0
41681,30057,2024-01-02,3003.86,3003.86,Paid,0
41682,30057,2024-02-03,3003.86,3003.86,Paid,0
41683,30057,2024-03-02,3003.86,3003.86,Paid,0
41684,30057,2024-04-05,3003.86,3003.86,Paid,0
41685,30057,2024-05-04,3003.86,3003.86,Paid,0
41686,30057,2024-06-04,3003.86,3003.86,Paid,0
41687,30057,2024-06-30,3003.86,1903.84,Partial,27
41688,30057,2024-08-01,3003.86,3003.86,Paid,0
41689,30057,2024-09-02,3003.86,3003.86,Paid,0
41690,30057,2024-09-29,3003.86,3003.86,Paid,0
41691,30057,2024-10-28,3003.86,3003.86,Paid,0
41692,30057,2024-11-28,3003.86,3003.86,Paid,0
41693,30057,2024-12-26,3003.86,3003.86,Paid,0
41694,30057,2025-01-26,3003.86,3003.86,Paid,0
41695,30057,2025-02-25,3003.86,3003.86,Paid,0
41696,30057,2025-03-26,3003.86,3003.86,Paid,0
41697,30057,2025-04-28,3003.86,3003.86,Paid,0
41698,30057,2025-05-26,3003.86,3003.86,Paid,0
41699,30057,2025-06-24,3003.86,3003.86,Paid,0
41700,30057,2025-07-26,3003.86,3003.86,Paid,0
41701,30057,2025-08-24,3003.86,3003.86,Paid,0
41702,30057,2025-09-26,3003.86,3003.86,Paid,0
41703,30057,2025-10-22,3003.86,3003.86,Paid,0
41704,30057,2025-11-21,3003.86,3003.86,Paid,0
41705,30057,2025-12-21,3003.86,3003.86,Paid,0
41706,30057,2026-01-23,3003.86,3003.86,Paid,0
41707,30057,2026-02-21,3003.86,3003.86,Paid,0
41708,30057,2026-03-21,3003.86,3003.86,Paid,0
41709,30057,2026-04-24,3003.86,3003.86,Paid,0
41710,30057,2026-05-21,3003.86,3003.86,Paid,0
41711,30058,2024-01-05,4096.58,4096.58,Paid,0
41712,30058,2024-01-31,4096.58,4096.58,Paid,0
41713,30058,2024-03-04,4096.58,4096.58,Paid,0
41714,30058,2024-03-31,4096.58,0,Missed,53
41715,30058,2024-05-04,4096.58,4096.58,Paid,0
41716,30058,2024-05-30,4096.58,4096.58,Paid,0
41717,30058,2024-06-29,4096.58,4096.58,Paid,0
41718,30058,2024-07-30,4096.58,4096.58,Paid,0
41719,30058,2024-08-29,4096.58,1205.29,Partial,21
41720,30058,2024-10-02,4096.58,4096.58,Paid,0
41721,30058,2024-10-31,4096.58,4096.58,Paid,0
41722,30058,2024-11-26,4096.58,4096.58,Paid,0
41723,30058,2024-12-28,4096.58,4096.58,Paid,0
41724,30058,2025-01-26,4096.58,4096.58,Paid,0
41725,30058,2025-02-25,4096.58,4096.58,Paid,0
41726,30058,2025-03-29,4096.58,4096.58,Paid,0
41727,30058,2025-04-25,4096.58,4096.58,Paid,0
41728,30058,2025-05-28,4096.58,4096.58,Paid,0
41729,30058,2025-06-28,4096.58,4096.58,Paid,0
41730,30058,2025-07-26,4096.58,4096.58,Paid,0
41731,30058,2025-08-26,4096.58,4096.58,Paid,0
41732,30058,2025-09-27,4096.58,4096.58,Paid,0
41733,30058,2025-10-26,4096.58,4096.58,Paid,0
41734,30058,2025-11-22,4096.58,4096.58,Paid,0
41735,30058,2025-12-24,4096.58,4096.58,Paid,0
41736,30058,2026-01-23,4096.58,3158.89,Partial,36
41737,30058,2026-02-24,4096.58,4096.58,Paid,0
41738,30058,2026-03-21,4096.58,4096.58,Paid,0
41739,30058,2026-04-20,4096.58,4096.58,Paid,0
41740,30058,2026-05-24,4096.58,1027.7,Partial,23
41741,30059,2024-01-04,185.16,0,Missed,13
41742,30059,2024-02-03,185.16,185.16,Paid,0
41743,30059,2024-03-01,185.16,185.16,Paid,0
41744,30059,2024-04-05,185.16,185.16,Paid,0
41745,30059,2024-05-04,185.16,185.16,Paid,0
41746,30059,2024-06-04,185.16,0,Missed,54
41747,30059,2024-07-04,185.16,185.16,Paid,0
41748,30059,2024-07-31,185.16,185.16,Paid,0
41749,30059,2024-09-02,185.16,185.16,Paid,0
41750,30059,2024-09-29,185.16,185.16,Paid,0
41751,30059,2024-10-29,185.16,37.91,Partial,20
41752,30059,2024-11-30,185.16,185.16,Paid,0
41753,30059,2024-12-27,185.16,185.16,Paid,0
41754,30059,2025-01-28,185.16,185.16,Paid,0
41755,30059,2025-02-28,185.16,185.16,Paid,0
41756,30059,2025-03-30,185.16,185.16,Paid,0
41757,30059,2025-04-30,185.16,185.16,Paid,0
41758,30059,2025-05-30,185.16,185.16,Paid,0
41759,30059,2025-06-25,185.16,46.4,Partial,37
41760,30059,2025-07-26,185.16,185.16,Paid,0
41761,30059,2025-08-28,185.16,185.16,Paid,0
41762,30059,2025-09-23,185.16,185.16,Paid,0
41763,30059,2025-10-26,185.16,185.16,Paid,0
41764,30059,2025-11-21,185.16,185.16,Paid,0
41765,30059,2025-12-23,185.16,185.16,Paid,0
41766,30059,2026-01-25,185.16,185.16,Paid,0
41767,30059,2026-02-19,185.16,97.02,Partial,19
41768,30059,2026-03-22,185.16,185.16,Paid,0
41769,30059,2026-04-22,185.16,185.16,Paid,0
41770,30059,2026-05-24,185.16,185.16,Paid,0
41771,30060,2024-01-01,167.8,167.8,Paid,0
41772,30060,2024-02-02,167.8,167.8,Paid,0
41773,30060,2024-03-03,167.8,167.8,Paid,0
41774,30060,2024-04-05,167.8,78.74,Partial,39
41775,30060,2024-05-05,167.8,167.8,Paid,0
41776,30060,2024-06-01,167.8,0,Missed,54
41777,30060,2024-07-04,167.8,0,Missed,39
41778,30060,2024-08-03,167.8,96.76,Partial,37
41779,30060,2024-09-01,167.8,167.8,Paid,0
41780,30060,2024-09-29,167.8,167.8,Paid,0
41781,30060,2024-11-01,167.8,167.8,Paid,0
41782,30060,2024-11-27,167.8,167.8,Paid,0
41783,30060,2024-12-30,167.8,167.8,Paid,0
41784,30060,2025-01-25,167.8,167.8,Paid,0
41785,30060,2025-02-28,167.8,167.8,Paid,0
41786,30060,2025-03-28,167.8,167.8,Paid,0
41787,30060,2025-04-26,167.8,167.8,Paid,0
41788,30060,2025-05-28,167.8,167.8,Paid,0
41789,30060,2025-06-24,167.8,167.8,Paid,0
41790,30060,2025-07-25,167.8,167.8,Paid,0
41791,30060,2025-08-26,167.8,167.8,Paid,0
41792,30060,2025-09-27,167.8,167.8,Paid,0
41793,30060,2025-10-26,167.8,167.8,Paid,0
41794,30060,2025-11-24,167.8,167.8,Paid,0
41795,30060,2025-12-25,167.8,167.8,Paid,0
41796,30060,2026-01-23,167.8,0,Missed,47
41797,30060,2026-02-22,167.8,167.8,Paid,0
41798,30060,2026-03-24,167.8,167.8,Paid,0
41799,30060,2026-04-21,167.8,167.8,Paid,0
41800,30060,2026-05-23,167.8,167.8,Paid,0
41801,30061,2024-01-02,73.69,0,Missed,35
41802,30061,2024-02-04,73.69,73.69,Paid,0
41803,30061,2024-03-02,73.69,73.69,Paid,0
41804,30061,2024-03-31,73.69,73.69,Paid,0
41805,30061,2024-05-04,73.69,73.69,Paid,0
41806,30061,2024-05-30,73.69,73.69,Paid,0
41807,30061,2024-07-02,73.69,73.69,Paid,0
41808,30061,2024-07-31,73.69,73.69,Paid,0
41809,30061,2024-08-28,73.69,73.69,Paid,0
41810,30061,2024-09-27,73.69,73.69,Paid,0
41811,30061,2024-10-29,73.69,73.69,Paid,0
41812,30061,2024-11-29,73.69,73.69,Paid,0
41813,30061,2024-12-27,73.69,73.69,Paid,0
41814,30061,2025-01-29,73.69,73.69,Paid,0
41815,30061,2025-02-26,73.69,24.27,Partial,55
41816,30061,2025-03-31,73.69,73.69,Paid,0
41817,30061,2025-04-25,73.69,73.69,Paid,0
41818,30061,2025-05-25,73.69,73.69,Paid,0
41819,30061,2025-06-27,73.69,73.69,Paid,0
41820,30061,2025-07-26,73.69,73.69,Paid,0
41821,30061,2025-08-25,73.69,73.69,Paid,0
41822,30061,2025-09-25,73.69,73.69,Paid,0
41823,30061,2025-10-26,73.69,73.69,Paid,0
41824,30061,2025-11-22,73.69,73.69,Paid,0
41825,30061,2025-12-24,73.69,73.69,Paid,0
41826,30061,2026-01-25,73.69,73.69,Paid,0
41827,30061,2026-02-24,73.69,73.69,Paid,0
41828,30061,2026-03-25,73.69,73.69,Paid,0
41829,30061,2026-04-23,73.69,73.69,Paid,0
41830,30061,2026-05-23,73.69,73.69,Paid,0
41831,30062,2024-01-01,7245.1,0,Missed,59
41832,30062,2024-02-03,7245.1,7245.1,Paid,0
41833,30062,2024-03-06,7245.1,7245.1,Paid,0
41834,30062,2024-04-01,7245.1,7245.1,Paid,0
41835,30062,2024-05-04,7245.1,7245.1,Paid,0
41836,30062,2024-06-04,7245.1,7245.1,Paid,0
41837,30062,2024-07-04,7245.1,7245.1,Paid,0
41838,30062,2024-08-02,7245.1,7245.1,Paid,0
41839,30062,2024-09-01,7245.1,7245.1,Paid,0
41840,30062,2024-09-27,7245.1,0,Missed,36
41841,30062,2024-10-28,7245.1,7245.1,Paid,0
41842,30062,2024-11-30,7245.1,1971.9,Partial,62
41843,30062,2024-12-30,7245.1,7245.1,Paid,0
41844,30062,2025-01-25,7245.1,7245.1,Paid,0
41845,30062,2025-02-25,7245.1,7245.1,Paid,0
41846,30062,2025-03-31,7245.1,7245.1,Paid,0
41847,30062,2025-04-29,7245.1,7245.1,Paid,0
41848,30062,2025-05-29,7245.1,7245.1,Paid,0
41849,30062,2025-06-27,7245.1,7245.1,Paid,0
41850,30062,2025-07-27,7245.1,7245.1,Paid,0
41851,30062,2025-08-23,7245.1,7245.1,Paid,0
41852,30062,2025-09-23,7245.1,7245.1,Paid,0
41853,30062,2025-10-26,7245.1,7245.1,Paid,0
41854,30062,2025-11-23,7245.1,7245.1,Paid,0
41855,30062,2025-12-21,7245.1,7245.1,Paid,0
41856,30062,2026-01-22,7245.1,7245.1,Paid,0
41857,30062,2026-02-21,7245.1,7245.1,Paid,0
41858,30062,2026-03-22,7245.1,7245.1,Paid,0
41859,30062,2026-04-23,7245.1,7245.1,Paid,0
41860,30062,2026-05-20,7245.1,7245.1,Paid,0
41861,30063,2024-01-03,1356.81,1356.81,Paid,0
41862,30063,2024-02-05,1356.81,1356.81,Paid,0
41863,30063,2024-03-04,1356.81,1356.81,Paid,0
41864,30063,2024-04-01,1356.81,1356.81,Paid,0
41865,30063,2024-05-02,1356.81,1356.81,Paid,0
41866,30063,2024-05-30,1356.81,1356.81,Paid,0
41867,30063,2024-06-30,1356.81,1356.81,Paid,0
41868,30063,2024-08-02,1356.81,1356.81,Paid,0
41869,30063,2024-09-01,1356.81,1356.81,Paid,0
41870,30063,2024-09-30,1356.81,490.59,Partial,23
41871,30063,2024-10-30,1356.81,1356.81,Paid,0
41872,30063,2024-11-26,1356.81,1356.81,Paid,0
41873,30063,2024-12-29,1356.81,1356.81,Paid,0
41874,30063,2025-01-25,1356.81,1356.81,Paid,0
41875,30063,2025-02-28,1356.81,1356.81,Paid,0
41876,30063,2025-03-27,1356.81,1356.81,Paid,0
41877,30063,2025-04-30,1356.81,1356.81,Paid,0
41878,30063,2025-05-27,1356.81,1356.81,Paid,0
41879,30063,2025-06-27,1356.81,1356.81,Paid,0
41880,30063,2025-07-29,1356.81,1356.81,Paid,0
41881,30063,2025-08-24,1356.81,1356.81,Paid,0
41882,30063,2025-09-23,1356.81,1356.81,Paid,0
41883,30063,2025-10-26,1356.81,0,Missed,64
41884,30063,2025-11-25,1356.81,1356.81,Paid,0
41885,30063,2025-12-21,1356.81,1356.81,Paid,0
41886,30063,2026-01-24,1356.81,1356.81,Paid,0
41887,30063,2026-02-20,1356.81,1356.81,Paid,0
41888,30063,2026-03-24,1356.81,1356.81,Paid,0
41889,30063,2026-04-22,1356.81,1356.81,Paid,0
41890,30063,2026-05-23,1356.81,0,Missed,56
41891,30064,2024-01-06,625.04,625.04,Paid,0
41892,30064,2024-02-04,625.04,625.04,Paid,0
41893,30064,2024-03-02,625.04,625.04,Paid,0
41894,30064,2024-04-04,625.04,625.04,Paid,0
41895,30064,2024-04-30,625.04,625.04,Paid,0
41896,30064,2024-05-30,625.04,625.04,Paid,0
41897,30064,2024-07-04,625.04,625.04,Paid,0
41898,30064,2024-07-31,625.04,625.04,Paid,0
41899,30064,2024-08-29,625.04,625.04,Paid,0
41900,30064,2024-09-29,625.04,479.56,Partial,43
41901,30064,2024-10-29,625.04,0,Missed,48
41902,30064,2024-11-29,625.04,625.04,Paid,0
41903,30064,2024-12-31,625.04,0,Missed,24
41904,30064,2025-01-26,625.04,625.04,Paid,0
41905,30064,2025-02-28,625.04,625.04,Paid,0
41906,30064,2025-03-31,625.04,625.04,Paid,0
41907,30064,2025-04-25,625.04,625.04,Paid,0
41908,30064,2025-05-25,625.04,377.29,Partial,29
41909,30064,2025-06-28,625.04,388.76,Partial,51
41910,30064,2025-07-27,625.04,625.04,Paid,0
41911,30064,2025-08-28,625.04,625.04,Paid,0
41912,30064,2025-09-26,625.04,625.04,Paid,0
41913,30064,2025-10-27,625.04,625.04,Paid,0
41914,30064,2025-11-21,625.04,625.04,Paid,0
41915,30064,2025-12-24,625.04,625.04,Paid,0
41916,30064,2026-01-22,625.04,625.04,Paid,0
41917,30064,2026-02-24,625.04,0,Missed,10
41918,30064,2026-03-24,625.04,625.04,Paid,0
41919,30064,2026-04-21,625.04,625.04,Paid,0
41920,30064,2026-05-21,625.04,625.04,Paid,0
41921,30065,2024-01-03,306.43,306.43,Paid,0
41922,30065,2024-02-05,306.43,306.43,Paid,0
41923,30065,2024-03-01,306.43,306.43,Paid,0
41924,30065,2024-04-05,306.43,306.43,Paid,0
41925,30065,2024-05-05,306.43,306.43,Paid,0
41926,30065,2024-06-02,306.43,0,Missed,5
41927,30065,2024-07-01,306.43,306.43,Paid,0
41928,30065,2024-08-03,306.43,306.43,Paid,0
41929,30065,2024-08-29,306.43,306.43,Paid,0
41930,30065,2024-10-02,306.43,306.43,Paid,0
41931,30065,2024-10-29,306.43,306.43,Paid,0
41932,30065,2024-11-29,306.43,306.43,Paid,0
41933,30065,2024-12-27,306.43,306.43,Paid,0
41934,30065,2025-01-29,306.43,306.43,Paid,0
41935,30065,2025-02-28,306.43,306.43,Paid,0
41936,30065,2025-03-26,306.43,306.43,Paid,0
41937,30065,2025-04-30,306.43,306.43,Paid,0
41938,30065,2025-05-27,306.43,218.57,Partial,59
41939,30065,2025-06-28,306.43,306.43,Paid,0
41940,30065,2025-07-26,306.43,306.43,Paid,0
41941,30065,2025-08-28,306.43,306.43,Paid,0
41942,30065,2025-09-27,306.43,306.43,Paid,0
41943,30065,2025-10-26,306.43,306.43,Paid,0
41944,30065,2025-11-25,306.43,61.65,Partial,30
41945,30065,2025-12-26,306.43,306.43,Paid,0
41946,30065,2026-01-25,306.43,306.43,Paid,0
41947,30065,2026-02-21,306.43,306.43,Paid,0
41948,30065,2026-03-24,306.43,306.43,Paid,0
41949,30065,2026-04-25,306.43,306.43,Paid,0
41950,30065,2026-05-23,306.43,306.43,Paid,0
41951,30066,2024-01-01,1134.34,379.7,Partial,20
41952,30066,2024-02-03,1134.34,1134.34,Paid,0
41953,30066,2024-03-03,1134.34,1134.34,Paid,0
41954,30066,2024-04-01,1134.34,1134.34,Paid,0
41955,30066,2024-05-04,1134.34,1134.34,Paid,0
41956,30066,2024-06-04,1134.34,1134.34,Paid,0
41957,30066,2024-07-04,1134.34,1134.34,Paid,0
41958,30066,2024-07-29,1134.34,360.86,Partial,24
41959,30066,2024-08-30,1134.34,1134.34,Paid,0
41960,30066,2024-10-02,1134.34,1134.34,Paid,0
41961,30066,2024-10-30,1134.34,1134.34,Paid,0
41962,30066,2024-11-26,1134.34,1134.34,Paid,0
41963,30066,2024-12-31,1134.34,798.92,Partial,18
41964,30066,2025-01-25,1134.34,1134.34,Paid,0
41965,30066,2025-02-26,1134.34,1134.34,Paid,0
41966,30066,2025-03-28,1134.34,1134.34,Paid,0
41967,30066,2025-04-26,1134.34,754.85,Partial,42
41968,30066,2025-05-28,1134.34,1134.34,Paid,0
41969,30066,2025-06-29,1134.34,1134.34,Paid,0
41970,30066,2025-07-24,1134.34,1134.34,Paid,0
41971,30066,2025-08-23,1134.34,483.72,Partial,59
41972,30066,2025-09-27,1134.34,1134.34,Paid,0
41973,30066,2025-10-23,1134.34,1134.34,Paid,0
41974,30066,2025-11-24,1134.34,1134.34,Paid,0
41975,30066,2025-12-25,1134.34,1134.34,Paid,0
41976,30066,2026-01-20,1134.34,1134.34,Paid,0
41977,30066,2026-02-19,1134.34,1134.34,Paid,0
41978,30066,2026-03-23,1134.34,1134.34,Paid,0
41979,30066,2026-04-23,1134.34,1134.34,Paid,0
41980,30066,2026-05-23,1134.34,1134.34,Paid,0
41981,30067,2024-01-05,104.56,104.56,Paid,0
