transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,country,channel
55828,20291,2026-02-24,Debit,2226.02,Salary,New Zealand,Online
55829,20137,2026-01-05,Debit,145.71,Travel,Singapore,POS
55830,20182,2026-05-28,Debit,2308.04,Retail,New Zealand,POS
55831,20110,2026-04-23,Debit,1534.92,Transfer,New Zealand,Mobile
55832,20040,2026-08-14,Debit,562.48,Utilities,New Zealand,Mobile
55833,20148,2026-05-28,Credit,4129.25,Transfer,New Zealand,Branch
55834,20194,2026-06-16,Credit,1905.89,Travel,New Zealand,POS
55835,20135,2026-09-07,Debit,4147.34,Salary,New Zealand,POS
55836,20246,2026-02-10,Debit,3320.41,Fuel,New Zealand,Mobile
55837,20313,2026-06-27,Credit,333.63,Healthcare,New Zealand,ATM
55838,20043,2026-05-22,Debit,2126.62,ATM,New Zealand,Mobile
55839,20039,2026-04-09,Debit,2681.36,Travel,New Zealand,Branch
55840,20165,2026-08-20,Credit,4347.52,Utilities,New Zealand,Branch
55841,20318,2026-04-16,Debit,1833.89,ATM,New Zealand,Online
55842,20017,2026-02-03,Credit,3249.91,Retail,New Zealand,Mobile
55843,20277,2026-09-16,Credit,3490.86,ATM,New Zealand,ATM
55844,20296,2026-05-25,Debit,330.44,Fuel,New Zealand,ATM
55845,20060,2026-07-18,Debit,1836.31,Retail,United States,Branch
55846,20037,2026-07-31,Debit,1882.96,Travel,New Zealand,ATM
55847,20053,2026-05-30,Debit,1465.08,Utilities,New Zealand,Online
55848,20036,2026-03-15,Debit,1906.22,Utilities,New Zealand,ATM
55849,20309,2026-05-26,Debit,4268.31,Travel,New Zealand,Mobile
55850,20116,2026-04-11,Debit,1767.84,Travel,New Zealand,Mobile
55851,20018,2026-07-04,Debit,3322.25,Utilities,New Zealand,ATM
55852,20100,2026-03-22,Credit,1876.71,ATM,United Kingdom,ATM
55853,20243,2026-02-27,Debit,4355.2,Transfer,New Zealand,ATM
55854,20065,2026-07-13,Credit,2252.76,Transfer,New Zealand,ATM
55855,20158,2026-01-22,Debit,174.93,Transfer,New Zealand,Online
55856,20287,2026-04-12,Debit,288.92,Travel,New Zealand,POS
55857,20029,2026-08-09,Debit,1138.91,Dining,New Zealand,ATM
55858,20138,2026-09-03,Credit,2672.42,Dining,United States,Online
55859,20066,2026-04-21,Debit,2984.6,Utilities,Singapore,Online
55860,20020,2026-08-16,Debit,2318.24,Utilities,New Zealand,Branch
55861,20043,2026-07-02,Debit,1657.04,Retail,United States,Online
55862,20005,2026-06-04,Debit,3756.83,Healthcare,New Zealand,POS
55863,20271,2026-07-08,Credit,1990.29,Transfer,New Zealand,Mobile
55864,20138,2026-01-18,Credit,1733.89,Fuel,New Zealand,Online
55865,20187,2026-03-27,Credit,663.3,ATM,New Zealand,Online
55866,20273,2026-07-04,Debit,3177.07,Salary,New Zealand,POS
55867,20255,2026-02-05,Debit,75.25,Travel,New Zealand,Online
55868,20295,2026-07-04,Debit,3943.52,Healthcare,Japan,Mobile
55869,20022,2026-01-28,Credit,1311.25,Groceries,United States,POS
55870,20090,2026-04-17,Debit,3515.51,Transfer,New Zealand,Branch
55871,20266,2026-06-14,Debit,869.06,Salary,New Zealand,POS
55872,20130,2026-02-26,Credit,4253.82,Travel,New Zealand,ATM
55873,20238,2026-01-26,Debit,426.92,Healthcare,New Zealand,Mobile
55874,20205,2026-09-09,Debit,1020.51,Dining,New Zealand,Mobile
55875,20160,2026-01-21,Debit,4325.86,Fuel,United Kingdom,Branch
55876,20015,2026-08-15,Credit,1248.83,ATM,New Zealand,Branch
55877,20261,2026-02-21,Debit,1906.63,Transfer,New Zealand,POS
55878,20214,2026-05-04,Debit,1214.51,Dining,New Zealand,Branch
55879,20180,2026-02-02,Debit,257.82,Travel,New Zealand,ATM
55880,20117,2026-08-12,Credit,3061.68,Groceries,India,ATM
55881,20243,2026-04-15,Debit,1221.31,Salary,New Zealand,Branch
55882,20099,2026-01-10,Credit,4261.9,Transfer,New Zealand,Mobile
55883,20265,2026-08-18,Credit,1178.38,ATM,United Kingdom,Branch
55884,20087,2026-08-22,Debit,464.72,ATM,New Zealand,Branch
55885,20044,2026-02-04,Credit,2872.18,Groceries,New Zealand,Mobile
55886,20094,2026-06-30,Credit,776.51,Transfer,New Zealand,Branch
55887,20254,2026-09-17,Credit,3382.5,Healthcare,New Zealand,Online
55888,20116,2026-06-29,Debit,1618.61,Utilities,New Zealand,Mobile
55889,20020,2026-06-04,Debit,4315.25,Transfer,Australia,Online
55890,20228,2026-08-22,Debit,1202.5,Utilities,New Zealand,Branch
55891,20119,2026-08-07,Debit,3006.88,Dining,New Zealand,Branch
55892,20291,2026-04-07,Debit,3125.7,Travel,Australia,ATM
55893,20068,2026-04-23,Debit,1407.54,Utilities,New Zealand,Online
55894,20204,2026-06-08,Debit,3395.32,ATM,New Zealand,POS
55895,20073,2026-08-05,Credit,2136.03,Salary,New Zealand,ATM
55896,20054,2026-02-07,Debit,1947.14,Healthcare,New Zealand,Online
55897,20026,2026-03-29,Credit,1115.97,ATM,New Zealand,Branch
55898,20152,2026-07-10,Credit,932.53,Retail,Australia,POS
55899,20123,2026-08-16,Credit,493.77,Utilities,New Zealand,Mobile
55900,20017,2026-03-20,Debit,1882.99,ATM,New Zealand,ATM
55901,20254,2026-02-04,Debit,2057.87,ATM,New Zealand,Online
55902,20299,2026-08-10,Debit,582.91,Dining,New Zealand,Online
55903,20205,2026-08-20,Credit,701.96,Fuel,New Zealand,POS
55904,20250,2026-02-06,Debit,2910.21,Transfer,New Zealand,Mobile
55905,20318,2026-07-01,Credit,1316.5,Transfer,Japan,POS
55906,20035,2026-09-11,Debit,3644.07,ATM,New Zealand,Branch
55907,20049,2026-04-15,Credit,600.18,Travel,New Zealand,POS
55908,20310,2026-04-13,Credit,3140.78,Retail,New Zealand,Branch
55909,20052,2026-06-15,Debit,944.44,Groceries,New Zealand,Branch
55910,20314,2026-03-27,Debit,1891.43,Travel,New Zealand,POS
55911,20005,2026-02-28,Debit,2757.7,Retail,New Zealand,ATM
55912,20068,2026-03-01,Debit,1968.85,Fuel,New Zealand,Mobile
55913,20296,2026-01-18,Debit,3024.38,Dining,New Zealand,Online
55914,20283,2026-07-16,Debit,639.07,ATM,New Zealand,Mobile
55915,20205,2026-04-02,Debit,2095.76,Dining,New Zealand,Mobile
55916,20129,2026-05-20,Debit,2172.5,Salary,New Zealand,ATM
55917,20312,2026-02-22,Debit,3364.82,Travel,New Zealand,POS
55918,20285,2026-08-12,Debit,1285.74,Groceries,New Zealand,POS
55919,20244,2026-06-15,Credit,126.02,Transfer,New Zealand,ATM
55920,20066,2026-09-14,Credit,4373.24,Travel,New Zealand,POS
55921,20212,2026-09-12,Debit,134.93,Fuel,Australia,Branch
55922,20181,2026-06-06,Debit,2455.04,Healthcare,New Zealand,Mobile
55923,20307,2026-04-28,Debit,220.06,Transfer,New Zealand,ATM
55924,20235,2026-04-07,Credit,4424.36,Healthcare,New Zealand,POS
55925,20158,2026-02-06,Debit,980.79,Dining,New Zealand,Online
55926,20201,2026-03-01,Debit,4015.36,Fuel,New Zealand,Mobile
55927,20088,2026-03-05,Debit,1772.64,Salary,New Zealand,ATM
55928,20049,2026-04-10,Credit,633.72,Travel,New Zealand,ATM
55929,20163,2026-06-11,Debit,2829.34,Healthcare,New Zealand,Mobile
55930,20239,2026-09-03,Credit,246.34,Transfer,New Zealand,Mobile
55931,20194,2026-01-08,Debit,3886.57,Travel,New Zealand,ATM
55932,20207,2026-06-22,Debit,2148.05,Dining,New Zealand,Online
55933,20146,2026-04-29,Credit,2858.05,Dining,New Zealand,Branch
55934,20138,2026-01-03,Debit,3983.99,Groceries,New Zealand,Branch
55935,20222,2026-03-16,Credit,1466.3,Groceries,New Zealand,ATM
55936,20136,2026-06-09,Credit,1090.26,Dining,New Zealand,Mobile
55937,20277,2026-09-04,Debit,2130.05,Healthcare,New Zealand,Mobile
55938,20086,2026-06-15,Debit,739.41,Transfer,Singapore,POS
55939,20171,2026-08-30,Credit,3485.96,Travel,New Zealand,Mobile
55940,20003,2026-05-15,Debit,4328.7,Utilities,New Zealand,Branch
55941,20104,2026-02-15,Credit,555.59,ATM,New Zealand,POS
55942,20012,2026-05-11,Credit,2740.53,Retail,India,Online
55943,20286,2026-07-25,Debit,3667.56,Travel,New Zealand,ATM
55944,20271,2026-06-08,Debit,346.45,Utilities,United Kingdom,Online
55945,20177,2026-03-29,Debit,4048.7,ATM,New Zealand,POS
55946,20234,2026-04-11,Credit,1976.9,Dining,New Zealand,Online
55947,20312,2026-03-29,Credit,1762.43,Healthcare,New Zealand,Online
55948,20100,2026-06-19,Debit,4008.81,Salary,New Zealand,Branch
55949,20170,2026-06-04,Debit,1145.08,Dining,New Zealand,Branch
55950,20061,2026-06-13,Debit,626.68,Retail,New Zealand,ATM
55951,20057,2026-03-16,Debit,140.8,Fuel,New Zealand,Branch
55952,20077,2026-02-16,Debit,4065.49,ATM,Singapore,POS
55953,20095,2026-02-13,Debit,1019.79,Fuel,New Zealand,Mobile
55954,20118,2026-02-14,Credit,133.29,Utilities,New Zealand,Mobile
55955,20067,2026-02-24,Debit,3267.33,Groceries,New Zealand,Online
55956,20188,2026-06-12,Debit,3210.6,Healthcare,New Zealand,Online
55957,20298,2026-01-12,Debit,2982.44,Fuel,New Zealand,ATM
55958,20173,2026-01-18,Debit,1976.57,ATM,New Zealand,Online
55959,20075,2026-03-14,Credit,2083.56,Dining,New Zealand,POS
55960,20274,2026-09-16,Debit,749.99,Fuel,New Zealand,Online
55961,20019,2026-06-17,Debit,1063.41,Retail,New Zealand,Online
55962,20213,2026-09-07,Debit,4325.38,Dining,New Zealand,Online
55963,20101,2026-08-04,Credit,757.68,Groceries,New Zealand,POS
55964,20284,2026-05-17,Debit,1513.03,ATM,New Zealand,ATM
55965,20035,2026-07-12,Debit,4270.97,Travel,Australia,ATM
55966,20084,2026-02-13,Credit,1773.06,ATM,New Zealand,POS
55967,20090,2026-03-31,Credit,1792.63,ATM,New Zealand,Mobile
55968,20071,2026-04-12,Debit,3193.36,Dining,India,ATM
55969,20056,2026-05-30,Credit,2476.51,Healthcare,New Zealand,ATM
55970,20132,2026-09-04,Credit,1199.24,Healthcare,UAE,ATM
55971,20051,2026-06-18,Debit,2100.44,Salary,New Zealand,POS
55972,20208,2026-03-23,Debit,1509.31,Transfer,UAE,ATM
55973,20051,2026-03-17,Debit,176.38,Transfer,Australia,Branch
55974,20019,2026-01-15,Debit,4327.89,Healthcare,India,Online
55975,20283,2026-04-30,Debit,4363.59,Healthcare,New Zealand,Online
55976,20262,2026-06-02,Credit,1345.79,Retail,New Zealand,POS
55977,20198,2026-07-29,Credit,2035.53,Healthcare,New Zealand,POS
55978,20209,2026-08-25,Credit,3339.47,Salary,New Zealand,Online
55979,20309,2026-06-15,Credit,384.2,Salary,New Zealand,Mobile
55980,20137,2026-05-08,Debit,2092.3,Utilities,New Zealand,Online
55981,20243,2026-07-08,Debit,2991.57,Dining,UAE,Mobile
55982,20294,2026-07-26,Debit,1464.79,Retail,New Zealand,POS
55983,20056,2026-06-01,Debit,4096.19,Healthcare,Australia,POS
55984,20113,2026-08-15,Debit,2954.2,Dining,New Zealand,ATM
55985,20168,2026-01-10,Debit,1834.22,Retail,New Zealand,Online
55986,20308,2026-04-29,Debit,1476.89,Dining,New Zealand,Branch
55987,20294,2026-02-06,Credit,3527.23,Utilities,New Zealand,POS
55988,20198,2026-03-01,Debit,3002.7,Travel,New Zealand,Online
55989,20286,2026-02-28,Credit,3623.77,Groceries,New Zealand,ATM
55990,20271,2026-08-25,Credit,2499.61,Dining,New Zealand,Mobile
55991,20170,2026-08-27,Credit,186.46,Travel,New Zealand,Branch
55992,20077,2026-05-21,Credit,225.13,Utilities,New Zealand,Mobile
55993,20145,2026-07-18,Debit,2131.13,Fuel,New Zealand,ATM
55994,20151,2026-07-02,Credit,2647.51,Salary,Japan,Mobile
55995,20057,2026-05-21,Debit,3990.33,Utilities,New Zealand,ATM
55996,20239,2026-01-07,Credit,2571.08,Utilities,New Zealand,Branch
55997,20174,2026-06-01,Debit,2723.24,Dining,New Zealand,Mobile
55998,20046,2026-06-26,Debit,3439.13,Travel,New Zealand,Branch
55999,20070,2026-03-06,Credit,952.15,Transfer,New Zealand,Online
56000,20030,2026-07-13,Credit,3758.76,Dining,Canada,Online
56001,20027,2026-01-04,Debit,3618.5,Transfer,New Zealand,Branch
56002,20298,2026-01-29,Debit,2273.97,Transfer,Australia,ATM
56003,20003,2026-05-05,Debit,2369.14,Healthcare,New Zealand,Online
56004,20106,2026-09-01,Credit,4360.9,ATM,Australia,POS
56005,20144,2026-08-01,Debit,3331.15,Healthcare,United Kingdom,ATM
56006,20246,2026-04-16,Debit,4041.63,Retail,New Zealand,Branch
56007,20270,2026-07-09,Debit,2201.98,Transfer,New Zealand,Online
56008,20132,2026-02-05,Debit,3381.14,Utilities,New Zealand,Online
56009,20315,2026-03-31,Credit,1216.07,Travel,New Zealand,Online
56010,20251,2026-06-29,Debit,2836.92,Utilities,New Zealand,Branch
56011,20172,2026-04-18,Debit,3250.07,Dining,New Zealand,Mobile
56012,20039,2026-06-26,Debit,1358.69,Travel,New Zealand,Online
56013,20275,2026-03-16,Credit,3229.61,Transfer,New Zealand,Branch
56014,20161,2026-08-15,Debit,1312.45,Transfer,New Zealand,Online
56015,20149,2026-04-10,Debit,1883.02,Transfer,New Zealand,Branch
56016,20006,2026-04-28,Debit,4412.17,Retail,Canada,Online
56017,20292,2026-03-17,Debit,22.45,Healthcare,New Zealand,ATM
56018,20032,2026-05-10,Debit,4470.48,Transfer,New Zealand,POS
56019,20213,2026-03-24,Debit,620.38,Transfer,New Zealand,Online
56020,20192,2026-09-19,Debit,4070.41,Groceries,New Zealand,Online
56021,20064,2026-06-27,Debit,3363.88,Retail,New Zealand,ATM
56022,20147,2026-02-25,Debit,295.09,Groceries,New Zealand,Mobile
56023,20315,2026-09-10,Credit,2419.72,ATM,New Zealand,Online
56024,20091,2026-04-25,Credit,2945.35,Groceries,New Zealand,ATM
56025,20250,2026-06-08,Debit,273.69,Utilities,New Zealand,ATM
56026,20161,2026-01-16,Credit,4054.37,Dining,New Zealand,Branch
56027,20293,2026-06-17,Debit,1302.29,Groceries,New Zealand,POS
56028,20163,2026-07-21,Debit,2526.69,Retail,New Zealand,ATM
56029,20075,2026-07-06,Credit,1203.12,ATM,New Zealand,POS
56030,20022,2026-06-22,Debit,67.63,Transfer,New Zealand,Mobile
56031,20121,2026-01-28,Credit,2455.02,Fuel,New Zealand,Online
56032,20124,2026-07-07,Credit,3451.81,Retail,Singapore,POS
56033,20041,2026-08-09,Debit,3677.56,Salary,New Zealand,Online
56034,20188,2026-03-23,Debit,2513.56,Retail,New Zealand,Branch
56035,20247,2026-08-17,Debit,3636.67,ATM,India,Online
56036,20004,2026-05-17,Credit,500.51,Healthcare,New Zealand,ATM
56037,20170,2026-05-24,Debit,385.0,Fuel,New Zealand,POS
56038,20131,2026-02-16,Debit,1593.07,Dining,New Zealand,Online
56039,20270,2026-08-23,Debit,2641.91,Utilities,New Zealand,Branch
56040,20302,2026-04-21,Debit,3559.8,Salary,United States,Online
56041,20020,2026-05-26,Debit,4032.7,Healthcare,India,ATM
56042,20256,2026-05-19,Debit,1233.99,Transfer,New Zealand,Branch
56043,20257,2026-09-13,Debit,2609.44,Healthcare,New Zealand,Online
56044,20044,2026-04-29,Debit,1581.13,ATM,New Zealand,ATM
56045,20249,2026-05-27,Credit,2710.28,Fuel,New Zealand,POS
56046,20029,2026-06-06,Credit,1295.84,Groceries,New Zealand,Mobile
56047,20185,2026-04-06,Debit,1784.5,Groceries,New Zealand,Branch
56048,20282,2026-08-19,Debit,1117.53,Healthcare,New Zealand,Mobile
56049,20151,2026-01-12,Credit,3889.82,Travel,New Zealand,POS
56050,20121,2026-02-23,Debit,1541.06,ATM,New Zealand,Online
56051,20295,2026-02-12,Credit,727.95,Healthcare,New Zealand,ATM
56052,20065,2026-01-24,Credit,981.51,Transfer,New Zealand,Mobile
56053,20063,2026-02-02,Debit,3781.9,Salary,New Zealand,Mobile
56054,20012,2026-01-27,Debit,841.8,Travel,Canada,POS
56055,20296,2026-01-04,Debit,1398.55,Dining,New Zealand,POS
56056,20168,2026-04-10,Debit,3636.0,ATM,United Kingdom,POS
56057,20286,2026-03-04,Debit,1499.09,Fuel,Australia,Mobile
56058,20089,2026-06-06,Debit,2574.85,Groceries,New Zealand,Mobile
56059,20046,2026-02-20,Credit,3874.19,Salary,New Zealand,POS
56060,20171,2026-09-17,Credit,3701.26,Transfer,New Zealand,POS
56061,20134,2026-05-28,Credit,4052.18,Travel,Japan,POS
56062,20306,2026-03-27,Debit,1979.74,ATM,New Zealand,Online
56063,20143,2026-03-24,Credit,4344.73,Dining,New Zealand,Online
56064,20320,2026-08-13,Debit,3258.15,ATM,New Zealand,POS
56065,20023,2026-05-03,Debit,4127.7,Salary,New Zealand,Online
56066,20095,2026-04-02,Debit,3891.45,Travel,Canada,POS
56067,20242,2026-04-19,Credit,1026.52,Dining,New Zealand,ATM
56068,20239,2026-05-24,Debit,1953.34,Salary,New Zealand,POS
56069,20264,2026-03-05,Credit,3348.78,Healthcare,New Zealand,POS
56070,20281,2026-04-08,Credit,2895.89,Groceries,New Zealand,Online
56071,20026,2026-08-09,Credit,3696.63,Salary,New Zealand,Online
56072,20011,2026-06-01,Debit,3244.91,Fuel,UAE,POS
56073,20055,2026-01-17,Debit,3689.46,Fuel,Australia,ATM
56074,20123,2026-06-12,Debit,72.18,Retail,New Zealand,Online
56075,20128,2026-09-03,Debit,1438.29,Salary,New Zealand,Branch
56076,20200,2026-02-09,Debit,670.45,Travel,UAE,Mobile
56077,20037,2026-06-24,Debit,4020.76,Transfer,United States,ATM
56078,20084,2026-02-05,Debit,3431.72,Dining,New Zealand,POS
56079,20095,2026-06-30,Credit,2640.38,Travel,New Zealand,ATM
56080,20081,2026-03-20,Debit,2868.03,Dining,New Zealand,ATM
56081,20311,2026-02-21,Debit,882.28,Utilities,Australia,ATM
56082,20021,2026-08-19,Credit,1940.4,Transfer,New Zealand,POS
56083,20146,2026-01-15,Credit,3615.72,Retail,New Zealand,Branch
56084,20189,2026-05-04,Debit,463.94,Travel,New Zealand,Mobile
56085,20019,2026-01-05,Debit,4262.37,Healthcare,UAE,Branch
56086,20169,2026-01-23,Debit,740.62,Travel,Australia,POS
56087,20151,2026-01-13,Debit,415.75,Transfer,New Zealand,Branch
56088,20232,2026-05-21,Debit,3475.1,Transfer,New Zealand,Branch
56089,20025,2026-05-06,Credit,3580.59,Groceries,New Zealand,Online
56090,20239,2026-09-09,Credit,1184.11,Utilities,New Zealand,ATM
56091,20010,2026-04-17,Debit,1801.95,Healthcare,New Zealand,Online
56092,20258,2026-04-12,Credit,1729.23,Travel,New Zealand,Online
56093,20050,2026-07-17,Debit,3972.99,Groceries,New Zealand,POS
56094,20024,2026-06-09,Debit,1660.63,ATM,New Zealand,POS
56095,20247,2026-01-28,Debit,2669.73,Salary,United Kingdom,POS
56096,20278,2026-03-12,Credit,1720.56,Groceries,India,Mobile
56097,20204,2026-04-13,Debit,2199.8,Travel,New Zealand,Mobile
56098,20003,2026-08-19,Debit,2131.27,Healthcare,New Zealand,POS
56099,20212,2026-06-10,Debit,3450.65,Dining,Australia,Mobile
56100,20255,2026-02-26,Debit,3510.08,Fuel,New Zealand,Online
56101,20219,2026-02-19,Debit,2654.2,Transfer,New Zealand,ATM
56102,20114,2026-03-11,Debit,3657.91,Salary,New Zealand,Mobile
56103,20177,2026-03-10,Debit,3950.01,Utilities,New Zealand,ATM
56104,20057,2026-04-17,Debit,1354.8,Utilities,New Zealand,Branch
56105,20098,2026-03-31,Credit,4120.85,Groceries,New Zealand,Mobile
56106,20101,2026-02-02,Debit,1487.37,Salary,United States,Online
56107,20320,2026-05-28,Debit,657.94,Groceries,Singapore,ATM
56108,20270,2026-08-03,Debit,3780.83,Healthcare,New Zealand,POS
56109,20188,2026-02-02,Debit,397.24,Transfer,New Zealand,Mobile
56110,20142,2026-05-13,Debit,1096.36,Transfer,New Zealand,Online
56111,20105,2026-02-21,Debit,3804.19,Transfer,New Zealand,POS
56112,20211,2026-07-19,Credit,4385.48,Groceries,New Zealand,Online
56113,20249,2026-05-07,Debit,815.28,Fuel,New Zealand,ATM
56114,20045,2026-08-01,Debit,4104.43,ATM,New Zealand,Online
56115,20054,2026-01-24,Credit,2448.29,Retail,New Zealand,POS
56116,20290,2026-05-17,Debit,4007.19,Salary,New Zealand,Branch
56117,20075,2026-09-03,Debit,2440.06,Retail,New Zealand,Online
56118,20093,2026-02-13,Debit,2618.91,Dining,New Zealand,POS
56119,20254,2026-07-20,Debit,4273.13,Salary,Canada,POS
56120,20318,2026-01-28,Debit,3871.92,Dining,New Zealand,Mobile
56121,20266,2026-03-01,Debit,1959.74,Dining,New Zealand,Online
56122,20239,2026-03-28,Debit,4499.49,Travel,India,Mobile
56123,20169,2026-04-21,Debit,1407.55,Groceries,United States,ATM
56124,20170,2026-02-25,Credit,2262.05,Retail,New Zealand,Branch
56125,20212,2026-07-24,Credit,966.25,ATM,New Zealand,Branch
56126,20204,2026-01-14,Debit,783.44,Dining,New Zealand,Online
56127,20289,2026-03-10,Debit,2729.86,Groceries,United States,ATM
56128,20211,2026-05-22,Debit,471.95,ATM,Australia,Branch
56129,20231,2026-07-14,Debit,3179.51,Travel,New Zealand,Mobile
56130,20228,2026-03-29,Credit,1384.21,Groceries,New Zealand,Mobile
56131,20223,2026-07-09,Debit,167.58,Groceries,New Zealand,Online
56132,20246,2026-03-19,Credit,3644.55,ATM,New Zealand,Online
56133,20306,2026-03-04,Credit,158.61,Salary,New Zealand,Online
56134,20103,2026-04-30,Credit,1432.11,Dining,New Zealand,POS
56135,20290,2026-09-19,Credit,764.66,ATM,New Zealand,Mobile
56136,20303,2026-03-13,Debit,1188.25,Retail,New Zealand,POS
56137,20041,2026-05-30,Credit,2571.02,Transfer,New Zealand,POS
56138,20045,2026-02-15,Debit,1628.27,Travel,New Zealand,Mobile
56139,20263,2026-01-18,Credit,2236.2,Fuel,New Zealand,POS
56140,20311,2026-07-12,Debit,3388.58,Retail,New Zealand,Branch
56141,20275,2026-04-30,Debit,1145.97,Healthcare,India,Branch
56142,20125,2026-07-28,Debit,3614.07,Retail,New Zealand,ATM
56143,20278,2026-04-14,Debit,2628.6,Travel,New Zealand,POS
56144,20017,2026-03-01,Debit,3653.75,Groceries,New Zealand,POS
56145,20227,2026-07-14,Debit,819.93,Retail,Singapore,ATM
56146,20035,2026-03-08,Credit,2855.78,Retail,New Zealand,ATM
56147,20240,2026-08-07,Debit,3922.72,Travel,New Zealand,ATM
56148,20294,2026-02-13,Debit,4106.26,Travel,New Zealand,ATM
56149,20255,2026-06-20,Credit,2774.21,Retail,New Zealand,Mobile
56150,20307,2026-06-13,Debit,385.84,Salary,New Zealand,Online
56151,20070,2026-03-26,Debit,13.03,Fuel,Australia,ATM
56152,20153,2026-08-14,Credit,3759.19,Fuel,New Zealand,POS
56153,20105,2026-05-22,Credit,2276.65,Retail,New Zealand,Online
